"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"565",0,0,0,2,3,3,1,3,2
"566",0,0,0,4,2,0,1,4,1
"567",0,0,0,1,1,0,3,2,0
"568",0,0,0,4,1,6,5,1,1
"569",0,0,0,1,0,2,1,1,0
"570",0,0,0,1,4,2,3,6,2
"571",0,0,0,2,1,1,3,4,3
"572",0,0,0,4,5,2,2,0,3
"573",0,0,0,3,2,2,0,4,2
"574",0,0,0,5,2,3,2,5,1
"575",0,0,0,3,2,3,2,2,3
"576",0,0,0,1,4,2,7,2,0
"577",0,0,0,4,6,3,4,5,0
"578",0,0,0,2,1,2,1,4,1
"579",0,0,0,4,3,6,3,2,0
"580",0,0,0,6,1,4,0,1,3
"581",0,0,0,0,1,3,2,2,3
"582",0,0,0,5,2,2,2,3,2
"583",0,0,0,1,2,2,1,3,3
"584",0,0,0,0,2,4,2,1,2
"585",0,0,0,0,2,2,1,3,1
"586",0,0,0,3,2,4,1,3,4
"587",0,0,0,2,4,1,1,3,1
"588",0,0,0,1,4,2,5,1,1
"589",0,0,0,2,4,1,1,4,3
"590",0,0,0,3,3,4,1,0,2
"591",0,0,0,5,3,0,4,3,0
"592",0,0,0,4,1,2,0,1,3
"593",0,0,0,5,1,1,2,3,5
"594",0,0,0,4,1,3,4,1,2
"595",0,0,0,2,1,2,1,1,2
"596",0,0,0,4,3,1,1,2,2
"597",0,0,0,2,3,2,0,1,1
"598",0,0,0,2,1,1,2,1,2
"599",0,0,0,2,2,1,2,1,3
"600",0,0,0,2,1,1,2,2,0
"601",0,0,0,2,2,0,0,2,1
"602",0,0,0,0,3,2,2,1,1
"603",0,0,0,1,1,2,0,1,6
"604",0,0,0,3,0,0,3,1,5
"605",0,0,0,4,2,2,1,0,2
"606",0,0,0,3,3,2,3,1,2
"607",0,0,0,2,2,1,2,2,1
"608",0,0,0,1,3,2,2,2,2
"609",0,0,0,3,3,1,1,0,2
"610",0,0,0,4,2,2,1,2,2
"611",0,0,0,3,2,2,2,4,2
"612",0,0,0,3,0,3,1,2,2
"613",0,0,0,5,1,1,0,2,1
"614",0,0,0,2,2,5,3,1,1
"615",0,0,0,1,3,3,1,1,1
"616",0,0,0,5,2,2,2,1,0
"617",0,0,0,3,2,1,3,1,0
"618",0,0,0,4,3,2,0,0,1
"619",0,0,0,1,3,1,5,1,3
"620",0,0,0,4,2,3,3,3,2
"621",0,0,0,1,2,0,2,1,5
"622",0,0,0,3,2,3,3,3,3
"623",0,0,0,2,0,0,1,1,1
"624",0,0,0,4,2,2,2,4,3
"625",0,0,0,2,6,1,1,2,0
"626",0,0,0,1,1,0,4,3,2
"627",0,0,0,1,4,1,1,0,0
"628",0,0,0,0,2,3,2,1,2
"629",0,0,0,2,4,1,1,3,4
"630",0,0,0,1,3,2,1,4,1
"631",0,0,0,1,1,3,2,1,2
"632",0,0,0,3,3,5,1,3,2
"633",0,0,0,0,1,3,2,4,2
"634",0,0,0,4,3,3,2,1,1
"635",0,0,0,2,2,3,0,2,2
"636",0,0,0,2,1,3,1,3,2
"637",0,0,0,1,2,2,2,3,5
"638",0,0,0,2,5,1,1,4,1
"639",0,0,0,1,1,2,2,3,2
"640",0,0,0,3,4,3,0,2,1
"641",0,0,0,1,2,4,3,1,1
"642",0,0,0,0,7,1,3,2,3
"643",0,0,0,1,3,2,1,1,0
"644",0,0,0,5,2,0,0,1,2
"645",0,0,0,5,2,3,1,1,4
"646",0,0,0,2,0,2,1,1,0
"647",0,0,0,2,0,1,3,1,4
"648",0,0,0,1,5,2,2,0,2
"649",0,0,0,1,1,4,3,0,1
"650",0,0,0,1,2,4,0,1,2
"651",0,0,0,4,1,0,1,0,4
"652",0,0,0,3,1,1,6,7,0
"653",0,0,0,4,1,2,1,1,2
"654",0,0,0,1,2,3,2,2,2
"655",0,0,0,5,2,0,4,4,1
"656",0,0,0,4,0,3,0,4,0
"657",0,0,0,4,6,2,0,1,0
"658",0,0,0,1,3,2,2,1,2
"659",0,0,0,2,1,3,1,5,3
"660",0,0,0,0,4,2,4,1,2
"661",0,0,0,2,3,0,2,2,3
